mech_smi,rxn_idx,step_idx_retro,source,source_db,split
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.COCCN1C(C2=CC=C(C(C)C)C=C2)=NC2=[C]([Pd-2:1]([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[Br:4])C=CC(OC)=C21.O.O=C([O-])[O-:2].OB(O)C1=CC=CC=C1.[Na+:3].[Na+]|(2, 1);((1, 4), 3)",6,3,reaction_49,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.COCCN1C(C2=CC=C(C(C)C)C=C2)=NC2=[C]([Pd-2:1]([O]C(=O)[O-])([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)C=CC(OC)=C21.O.O[B:2](O)[C:3]1=CC=CC=C1.[Na+].[Na][Br]|(1, 3);((3, 2), 1)",6,2,reaction_49,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.COCCN1C(C2=CC=C(C(C)C)C=C2)=NC2=[C]([Pd-2:1]([C]3=CC=CC=C3)([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)([O:2]C(=O)[O-])[B:3](O)O)C=CC(OC)=C21.O.[Na+].[Na][Br]|((1, 2), 3);((3, 1), 1)",6,1,reaction_49,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.COCCN1C(C2=CC=C(C(C)C)C=C2)=NC2=[C:3]([Pd-2:1]([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[C:2]3=CC=CC=C3)C=CC(OC)=C21.O.O=C([O-])OB(O)O.[Na+].[Na][Br]|((1, 2), 3);((3, 1), 1)",6,0,reaction_49,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC(C)(C)OC(=O)N1CCN(C2=CC=CN=C2Cl)CC1.COCCOC.O.O=C([O-])[O-].OB(O)C1=CC=CC=C1F.[K+].[K+].[Pd:1]|(2, 1)",7,6,reaction_19,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:2])C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC(C)(C)OC(=O)N1CCN(C2=CC=CN=C2Cl)CC1.COCCOC.O.O=C([O-])[O-].OB(O)C1=CC=CC=C1F.[K+].[K+]|(1, 2)",7,5,reaction_19,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:1][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC(C)(C)OC(=O)N1CCN(C2=CC=CN=[C:2]2[Cl:3])CC1.COCCOC.O.O=C([O-])[O-].OB(O)C1=CC=CC=C1F.[K+].[K+]|(1, 2);((2, 3), 1)",7,4,reaction_19,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC(C)(C)OC(=O)N1CCN(C2=CC=CN=[C]2[Pd-2:1]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[Cl:2])CC1.COCCOC.O.O=C([O-])[O-:3].OB(O)C1=CC=CC=C1F.[K+:4].[K+]|(3, 1);((1, 2), 4)",7,3,reaction_19,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC(C)(C)OC(=O)N1CCN(C2=CC=CN=[C]2[Pd-2:1]([O]C(=O)[O-])([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)CC1.COCCOC.O.O[B:2](O)[C:3]1=CC=CC=C1F.[Cl][K].[K+]|(1, 3);((3, 2), 1)",7,2,reaction_19,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC(C)(C)OC(=O)N1CCN(C2=CC=CN=[C]2[Pd-2:1]([C]2=CC=CC=C2F)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([O:2]C(=O)[O-])[B:3](O)O)CC1.COCCOC.O.[Cl][K].[K+]|((1, 2), 3);((3, 1), 1)",7,1,reaction_19,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC(C)(C)OC(=O)N1CCN(C2=CC=CN=[C:3]2[Pd-2:1]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C:2]2=CC=CC=C2F)CC1.COCCOC.O.O=C([O-])OB(O)O.[Cl][K].[K+]|((1, 3), 2);((2, 1), 1)",7,0,reaction_19,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1COCCO1.CSC1=NC(NC2=CC=CC=C2)=C(C=O)C(Cl)=N1.O.O=C([O-])[O-].OB(O)C1=CC=CC=C1.[K+].[K+].[Pd:2]|(1, 2)",8,6,reaction_14,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:1])C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1COCCO1.CSC1=NC(Cl)=C(C=O)C(NC2=CC=CC=C2)=N1.O.O=C([O-])[O-].OB(O)C1=CC=CC=C1.[K+].[K+]|(2, 1)",8,5,reaction_14,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:3][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1COCCO1.CSC1=N[C:1]([Cl:2])=C(C=O)C(NC2=CC=CC=C2)=N1.O.O=C([O-])[O-].OB(O)C1=CC=CC=C1.[K+].[K+]|(3, 1);((1, 2), 3)",8,4,reaction_14,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1COCCO1.CSC1=NC(NC2=CC=CC=C2)=C(C=O)[C]([Pd-2:3]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[Cl:4])=N1.O.O=C([O-])[O-:1].OB(O)C1=CC=CC=C1.[K+:2].[K+]|(1, 3);((3, 4), 2)",8,3,reaction_14,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1COCCO1.CSC1=NC(NC2=CC=CC=C2)=C(C=O)[C]([Pd-2:3]([O]C(=O)[O-])([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=N1.O.O[B:2](O)[C:1]1=CC=CC=C1.[Cl][K].[K+]|(3, 1);((1, 2), 3)",8,2,reaction_14,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1COCCO1.CSC1=NC(NC2=CC=CC=C2)=C(C=O)[C]([Pd-2:2]([C]2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([B:1](O)O)[O:3]C(=O)[O-])=N1.O.[Cl][K].[K+]|((2, 3), 1);((1, 2), 2)",8,1,reaction_14,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1COCCO1.CSC1=NC(NC2=CC=CC=C2)=C(C=O)[C:1]([Pd-2:2]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C:3]2=CC=CC=C2)=N1.O.O=C([O-])OB(O)O.[Cl][K].[K+]|((2, 1), 3);((3, 2), 2)",8,0,reaction_14,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC1=CC(I)=C(Cl)C=C1C(=O)O.Cl.O=C([O-])[O-].OB(O)C1=CC=CC=C1Cl.[K+].[K+].[Pd:1]|(2, 1)",9,6,reaction_17,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:2])C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC1=CC(I)=C(Cl)C=C1C(=O)O.Cl.O=C([O-])[O-].OB(O)C1=CC=CC=C1Cl.[K+].[K+]|(1, 2)",9,5,reaction_17,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:2][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC1=C[C:3]([I:1])=C(Cl)C=C1C(=O)O.Cl.O=C([O-])[O-].OB(O)C1=CC=CC=C1Cl.[K+].[K+]|(2, 3);((3, 1), 2)",9,4,reaction_17,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC1=C[C]([Pd-2:1]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[I:2])=C(Cl)C=C1C(=O)O.Cl.O=C([O-])[O-:3].OB(O)C1=CC=CC=C1Cl.[K+:4].[K+]|(3, 1);((1, 2), 4)",9,3,reaction_17,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC1=C[C]([Pd-2:1]([O]C(=O)[O-])([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=C(Cl)C=C1C(=O)O.Cl.O[B:2](O)[C:3]1=CC=CC=C1Cl.[K+].[K][I]|(1, 3);((3, 2), 1)",9,2,reaction_17,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC1=C[C]([Pd-2:1]([C]2=CC=CC=C2Cl)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([O:2]C(=O)[O-])[B:3](O)O)=C(Cl)C=C1C(=O)O.Cl.[K+].[K][I]|((1, 2), 3);((3, 1), 1)",9,1,reaction_17,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC1=C[C:1]([Pd-2:2]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C:3]2=CC=CC=C2Cl)=C(Cl)C=C1C(=O)O.Cl.O=C([O-])OB(O)O.[K+].[K][I]|((2, 3), 1);((1, 2), 2)",9,0,reaction_17,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCB(CC)C1=CC=CN=C1.COC(=O)C1=CC=C(OC)C2=C1NC(CC1=CC=C(Br)C=C1)=N2.O=C([O-])[O-].[Na+].[Na+].[Pd:1]|(2, 1)",10,6,reaction_34,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:1])C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCB(CC)C1=CC=CN=C1.COC(=O)C1=CC=C(OC)C2=C1NC(CC1=CC=C(Br)C=C1)=N2.O=C([O-])[O-].[Na+].[Na+]|(2, 1)",10,5,reaction_34,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:3][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCB(CC)C1=CC=CN=C1.COC(=O)C1=CC=C(OC)C2=C1NC(CC1=CC=[C:1]([Br:2])C=C1)=N2.O=C([O-])[O-].[Na+].[Na+]|(3, 1);((1, 2), 3)",10,4,reaction_34,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCB(CC)C1=CC=CN=C1.COC(=O)C1=CC=C(OC)C2=C1NC(CC1=CC=[C]([Pd-2:3]([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[Br:4])C=C1)=N2.O=C([O-])[O-:1].[Na+:2].[Na+]|(1, 3);((3, 4), 2)",10,3,reaction_34,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CC[B:1](CC)[C:2]1=CC=CN=C1.COC(=O)C1=CC=C(OC)C2=C1NC(CC1=CC=[C]([Pd-2:3]([O]C(=O)[O-])([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)C=C1)=N2.[Na+].[Na][Br]|(3, 2);((2, 1), 3)",10,2,reaction_34,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CC[B:1](CC)[Pd-2:2]([C]1=CC=C(CC2=NC3=C(OC)C=CC(C(=O)OC)=C3N2)C=C1)([C]1=CC=CN=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[O:3]C(=O)[O-].[Na+].[Na][Br]|((2, 3), 1);((1, 2), 2)",10,1,reaction_34,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCB(CC)OC(=O)[O-].COC(=O)C1=CC=C(OC)C2=C1NC(CC1=CC=[C:1]([Pd-2:2]([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[C:3]3=CC=CN=C3)C=C1)=N2.[Na+].[Na][Br]|((2, 1), 3);((3, 2), 2)",10,0,reaction_34,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1(C)OB(C2=CC=C(NC3=NC4=CC=CC=C4O3)C(F)=C2)OC1(C)C.CN1CCN(C2CCC(N3C=C(I)C4=C3N=CN=C4N)CC2)CC1.COCCOC.O.O.O=C([O-])[O-].[Na+].[Na+].[Pd:2]|(1, 2)",11,6,reaction_3,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:2])C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1(C)OB(C2=CC=C(NC3=NC4=CC=CC=C4O3)C(F)=C2)OC1(C)C.CN1CCN(C2CCC(N3C=C(I)C4=C(N)N=CN=C43)CC2)CC1.COCCOC.O.O.O=C([O-])[O-].[Na+].[Na+]|(1, 2)",11,5,reaction_3,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:3][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1(C)OB(C2=CC=C(NC3=NC4=CC=CC=C4O3)C(F)=C2)OC1(C)C.CN1CCN(C2CCC(N3C=[C:2]([I:1])C4=C(N)N=CN=C43)CC2)CC1.COCCOC.O.O.O=C([O-])[O-].[Na+].[Na+]|(3, 2);((2, 1), 3)",11,4,reaction_3,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1(C)OB(C2=CC=C(NC3=NC4=CC=CC=C4O3)C(F)=C2)OC1(C)C.CN1CCN(C2CCC(N3C=[C]([Pd-2:3]([P+](C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)([P+](C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)[I:4])C4=C(N)N=CN=C43)CC2)CC1.COCCOC.O.O.O=C([O-])[O-:1].[Na+:2].[Na+]|(1, 3);((3, 4), 2)",11,3,reaction_3,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1(C)O[B:1]([C:2]2=CC=C(NC3=NC4=CC=CC=C4O3)C(F)=C2)OC1(C)C.CN1CCN(C2CCC(N3C=[C]([Pd-2:3]([O]C(=O)[O-])([P+](C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)[P+](C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)C4=C(N)N=CN=C43)CC2)CC1.COCCOC.O.O.[Na+].[Na][I]|(3, 2);((2, 1), 3)",11,2,reaction_3,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN1CCN(C2CCC(N3C=[C]([Pd-2:2]([C]4=CC=C(NC5=NC6=CC=CC=C6O5)C(F)=C4)([P+](C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)([P+](C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)([B:1]4OC(C)(C)C(C)(C)O4)[O:3]C(=O)[O-])C4=C(N)N=CN=C43)CC2)CC1.COCCOC.O.O.[Na+].[Na][I]|((2, 3), 1);((1, 2), 2)",11,1,reaction_3,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1(C)OB(OC(=O)[O-])OC1(C)C.CN1CCN(C2CCC(N3C=[C:3]([Pd-2:1]([P+](C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)([P+](C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)[C:2]4=CC=C(NC5=NC6=CC=CC=C6O5)C(F)=C4)C4=C(N)N=CN=C43)CC2)CC1.COCCOC.O.O.[Na+].[Na][I]|((1, 2), 3);((3, 1), 1)",11,0,reaction_3,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC#N.CC(C)(C)OC(=O)N1CCC(CNC2=CC(Cl)=NC=C2I)CC1.COCC=CB1OC(C)(C)C(C)(C)O1.O=C([O-])[O-].[Na+].[Na+].[Pd:2]|(1, 2)",12,6,reaction_47,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:1])C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC#N.CC(C)(C)OC(=O)N1CCC(CNC2=CC(Cl)=NC=C2I)CC1.COCC=CB1OC(C)(C)C(C)(C)O1.O=C([O-])[O-].[Na+].[Na+]|(2, 1)",12,5,reaction_47,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:2][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC#N.CC(C)(C)OC(=O)N1CCC(CNC2=CC(Cl)=NC=[C:1]2[I:3])CC1.COCC=CB1OC(C)(C)C(C)(C)O1.O=C([O-])[O-].[Na+].[Na+]|(2, 1);((1, 3), 2)",12,4,reaction_47,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC#N.CC(C)(C)OC(=O)N1CCC(CNC2=CC(Cl)=NC=[C]2[Pd-2:3]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[I:4])CC1.COCC=CB1OC(C)(C)C(C)(C)O1.O=C([O-])[O-:1].[Na+:2].[Na+]|(1, 3);((3, 4), 2)",12,3,reaction_47,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC#N.CC(C)(C)OC(=O)N1CCC(CNC2=CC(Cl)=NC=[C]2[Pd-2:2]([O]C(=O)[O-])([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)CC1.COCC=[CH:3][B:1]1OC(C)(C)C(C)(C)O1.[Na+].[Na][I]|(2, 3);((3, 1), 2)",12,2,reaction_47,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC#N.COCC=[CH][Pd-2:3]([C]1=CN=C(Cl)C=C1NCC1CCN(C(=O)OC(C)(C)C)CC1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([O:1]C(=O)[O-])[B:2]1OC(C)(C)C(C)(C)O1.[Na+].[Na][I]|((3, 1), 2);((2, 3), 3)",12,1,reaction_47,USPTO_suzuki,train
